Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>** std::__copy_move_a<true, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<IMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<IMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<IMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<SIMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<IMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<IMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_in_if<SIMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<IMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>*>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>*>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>*>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**)
  0.00     21.53     0.00       14     0.00     0.00  void std::_Destroy<sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>*>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_in<IMAGE>::sc_fifo_in()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_in<IMAGE>::~sc_fifo_in()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_in<SIMAGE>::sc_fifo_in()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_in<SIMAGE>::~sc_fifo_in()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_out<IMAGE>::sc_fifo_out()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_out<IMAGE>::~sc_fifo_out()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_out<SIMAGE>::sc_fifo_out()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_out<SIMAGE>::~sc_fifo_out()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_in_if<SIMAGE>::sc_fifo_in_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_in_if<SIMAGE>::~sc_fifo_in_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>::sc_fifo_out_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_out_if<SIMAGE>::~sc_fifo_out_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_blocking_in_if<SIMAGE>::sc_fifo_blocking_in_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_blocking_in_if<SIMAGE>::~sc_fifo_blocking_in_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_blocking_out_if<SIMAGE>::sc_fifo_blocking_out_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_blocking_out_if<SIMAGE>::~sc_fifo_blocking_out_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_nonblocking_in_if<SIMAGE>::sc_fifo_nonblocking_in_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_nonblocking_in_if<SIMAGE>::~sc_fifo_nonblocking_in_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_nonblocking_out_if<SIMAGE>::sc_fifo_nonblocking_out_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo_nonblocking_out_if<SIMAGE>::~sc_fifo_nonblocking_out_if()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo<SIMAGE>::init(int)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo<SIMAGE>::buf_init(int)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo<SIMAGE>::sc_fifo(int)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_fifo<SIMAGE>::~sc_fifo()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_in_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_in_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_in_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_in_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_out_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_out_if<IMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_out_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port<sc_core::sc_fifo_out_if<SIMAGE>, 0, (sc_core::sc_port_policy)0>::~sc_port()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::sc_port_b(int, sc_core::sc_port_policy)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_in_if<IMAGE> >::~sc_port_b()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::bind(sc_core::sc_fifo_in_if<SIMAGE>&)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::sc_port_b(int, sc_core::sc_port_policy)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::~sc_port_b()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_in_if<SIMAGE> >::operator()(sc_core::sc_fifo_in_if<SIMAGE>&)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::sc_port_b(int, sc_core::sc_port_policy)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_out_if<IMAGE> >::~sc_port_b()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::bind(sc_core::sc_fifo_out_if<SIMAGE>&)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::sc_port_b(int, sc_core::sc_port_policy)
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::~sc_port_b()
  0.00     21.53     0.00        7     0.00     0.00  sc_core::sc_port_b<sc_core::sc_fifo_out_if<SIMAGE> >::operator()(sc_core::sc_fifo_out_if<SIMAGE>&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<IMAGE>*>::deallocate(sc_core::sc_fifo_in_if<IMAGE>**, unsigned long)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<IMAGE>*>::allocate(unsigned long, void const*)
  0.00     21.53     0.00        7     0.00     0.00  void __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<IMAGE>*>::construct<sc_core::sc_fifo_in_if<IMAGE>*, sc_core::sc_fifo_in_if<IMAGE>* const&>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>* const&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<IMAGE>*>::new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<IMAGE>*>::~new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<SIMAGE>*>::deallocate(sc_core::sc_fifo_in_if<SIMAGE>**, unsigned long)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<SIMAGE>*>::allocate(unsigned long, void const*)
  0.00     21.53     0.00        7     0.00     0.00  void __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<SIMAGE>*>::construct<sc_core::sc_fifo_in_if<SIMAGE>*, sc_core::sc_fifo_in_if<SIMAGE>* const&>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>* const&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<SIMAGE>*>::new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_in_if<SIMAGE>*>::~new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<IMAGE>*>::deallocate(sc_core::sc_fifo_out_if<IMAGE>**, unsigned long)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<IMAGE>*>::allocate(unsigned long, void const*)
  0.00     21.53     0.00        7     0.00     0.00  void __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<IMAGE>*>::construct<sc_core::sc_fifo_out_if<IMAGE>*, sc_core::sc_fifo_out_if<IMAGE>* const&>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>* const&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<IMAGE>*>::new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<IMAGE>*>::~new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<SIMAGE>*>::deallocate(sc_core::sc_fifo_out_if<SIMAGE>**, unsigned long)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<SIMAGE>*>::allocate(unsigned long, void const*)
  0.00     21.53     0.00        7     0.00     0.00  void __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<SIMAGE>*>::construct<sc_core::sc_fifo_out_if<SIMAGE>*, sc_core::sc_fifo_out_if<SIMAGE>* const&>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>* const&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<SIMAGE>*>::new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<sc_core::sc_fifo_out_if<SIMAGE>*>::~new_allocator()
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > > const&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > > const&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > > const&)
  0.00     21.53     0.00        7     0.00     0.00  __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >::difference_type __gnu_cxx::operator-<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > > const&, __gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > > const&)
  0.00     21.53     0.00        7     0.00     0.00  std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::_M_check_len(unsigned long, char const*) const
  0.00     21.53     0.00        7     0.00     0.00  std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::_M_check_len(unsigned long, char const*) const
  0.00     21.53     0.00        7     0.00     0.00  std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::_M_check_len(unsigned long, char const*) const
  0.00     21.53     0.00        7     0.00     0.00  std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_check_len(unsigned long, char const*) const
  0.00     21.53     0.00        7     0.00     0.00  std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>::allocator()
  0.00     21.53     0.00        7     0.00     0.00  std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>::~allocator()
  0.00     21.53     0.00        7     0.00     0.00  std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>::allocator()
  0.00     21.53     0.00        7     0.00     0.00  std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>::~allocator()
  0.00     21.53     0.00        7     0.00     0.00  std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>::allocator()
  0.00     21.53     0.00        7     0.00     0.00  std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>::~allocator()
  0.00     21.53     0.00        7     0.00     0.00  std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>::allocator()
